,FILE,Rahang,Landmark,Total,RMSE
0,w_manual,BOTH,MESIAL,4065.3109929532834,3.074770172146085
1,w_manual,BOTH,DISTAL,4857.961059782882,3.361187864425342
2,w_manual,BOTH,BUCCAL_OR_LABIAL,4671.631743287305,3.2960976727199713
3,w_manual,BOTH,LINGUAL_OR_PALATAL,3113.549248066709,2.6908757319516448
4,w_manual,BOTH,PIT,450.0888250751104,1.358170214765087
5,w_manual,BOTH,CUSP_IN_MESIAL,1127.1874466203744,2.6794659685397937
6,w_manual,BOTH,CUSP_IN_DISTAL,1004.7001209636138,2.5296963904377376
7,w_manual,BOTH,CUSP_OUT_MESIAL,629.1943888174114,2.2346378365309323
8,w_manual,BOTH,CUSP_OUT_DISTAL,1096.1747893358222,2.9495423230331292
9,w_manual,BOTH,CUSP_IN,1003.1386727054495,3.3956338983063246
10,w_manual,BOTH,CUSP_OUT,433.13268018512855,1.9158851567284183
11,w_manual,BOTH,CUSP,498.5211499629427,1.6371381237879432
12,w_manual,BOTH,CUSP_OUT_MIDDLE,70.95043490986555,1.5128528371159755
13,w_manual,UPPER,MESIAL,3191.269284076927,3.861667164590845
14,w_manual,UPPER,DISTAL,3554.455135005786,4.075488122250692
15,w_manual,UPPER,BUCCAL_OR_LABIAL,2169.0704846406534,3.183683933145889
16,w_manual,UPPER,LINGUAL_OR_PALATAL,2101.956928728689,3.1340434966539803
17,w_manual,UPPER,PIT,328.8371068915273,1.6350756599473477
18,w_manual,UPPER,CUSP_IN_MESIAL,516.8974783860746,2.8419224302894714
19,w_manual,UPPER,CUSP_IN_DISTAL,606.5420207971794,3.078509229311474
20,w_manual,UPPER,CUSP_OUT_MESIAL,554.8889991945414,2.9445102500101283
21,w_manual,UPPER,CUSP_OUT_DISTAL,859.8577232498217,3.665416337304463
22,w_manual,UPPER,CUSP_IN,512.7553825866846,2.948011057710687
23,w_manual,UPPER,CUSP_OUT,344.9162870391571,2.4178583009298835
24,w_manual,UPPER,CUSP,306.2424942986041,1.8344759838028666
25,w_manual,LOWER,MESIAL,874.0417088763566,2.0115887733197595
26,w_manual,LOWER,DISTAL,1303.5059247770964,2.456572745054747
27,w_manual,LOWER,BUCCAL_OR_LABIAL,2502.56125864665,3.4038113568459916
28,w_manual,LOWER,LINGUAL_OR_PALATAL,1011.5923193380195,2.1640928295045603
29,w_manual,LOWER,PIT,121.25171818358315,1.0010396173812517
30,w_manual,LOWER,CUSP_IN_MESIAL,610.2899682342999,2.5616904034151866
31,w_manual,LOWER,CUSP_IN_DISTAL,398.1581001664345,2.069122977075731
32,w_manual,LOWER,CUSP_OUT_MESIAL,74.30538962286997,1.0947483848699306
33,w_manual,LOWER,CUSP_OUT_DISTAL,236.31706608600052,1.9523231243911103
34,w_manual,LOWER,CUSP_OUT_MIDDLE,70.95043490986555,1.5128528371159755
35,w_manual,LOWER,CUSP_OUT,88.21639314597142,1.2227808896809793
36,w_manual,LOWER,CUSP_IN,490.3832901187648,4.184935953251021
37,w_manual,LOWER,CUSP,192.27865566433857,1.4226685661454324
