,FILE,Rahang,Total,RMSE
0,MANUAL WEIGHT,BOTH,16674.605408647793,2.7357108286827865
1,MANUAL WEIGHT,UPPER,12289.683304918415,3.370208079618319
2,MANUAL WEIGHT,LOWER,4384.922103729377,1.9560890977223093
